Name,Radius,Mass,EqTemp,Insolation,Period,Habitable
Kepler-34,1.4112724560515946,0.758406768850313,341.01049537494396,1.0294921107947987,284.0619178917246,0
Kepler-35,0.3895781750144889,1.7869933816450163,425.9830019455539,1.223436250401349,460.67031863856585,0
Kepler-36,1.1044317975023776,0.3871171684988294,307.6207983589384,0.8287253995711175,416.6946515748371,1
Kepler-37,0.020164938060112214,0.2678125598950899,262.5518187146251,1.0852318854982854,342.8486737047876,0
Kepler-38,0.33590697555078475,1.112225909279986,286.7212843904003,0.5186337173576938,362.7699716281947,0
Kepler-39,1.0984306179345618,1.5235491513060773,199.54620475554407,0.8966943601519767,296.1114457424594,0
Kepler-40,1.3692332899977053,1.8419638457289342,253.2643434455471,1.3051080847946113,385.4758882401784,1
Kepler-41,1.0856841405949853,0.77055786856553,267.5358780943448,1.0784864804842171,441.5878279480615,1
Kepler-42,0.9421758588058797,1.539340416715648,261.79558010327037,0.7067343652180322,203.4113212589527,1
Kepler-43,0.8494481522053556,0.9807457652496464,295.6177436016861,1.1121082021453965,394.9647687837348,1
Kepler-44,0.2607390048162863,0.9136863500295902,246.87900338088997,1.357304895318309,458.2434870954667,0
Kepler-45,0.6400778958026456,1.4418299687433362,344.05153336622357,-0.024970639288738994,323.48997110366304,0
Kepler-46,0.7696806145201063,1.3261614392067098,288.01035324590987,1.579537032477949,435.07006121205836,0
Kepler-47,1.5285611131094579,0.2118039215078753,287.5349839430693,0.831872630659464,646.4654444472553,0
Kepler-48,1.1718091447842307,1.7382701748629479,271.6052641743541,1.212744966620115,354.5657207013108,1
Kepler-49,0.11847992231863302,1.6900456770737258,295.75953419294893,1.5986234618226138,404.33070500053236,0
Kepler-50,1.1620419846973975,0.6872186492452352,329.2549132333817,0.314163151384767,291.19429163386087,0
Kepler-51,0.8074588597918417,1.1979017667187044,244.64348921445497,0.6452794987862267,383.12511626020506,1
Kepler-52,0.6615389998470207,1.2470150931413695,255.09417554623718,0.8557256520621476,411.0271624982304,0
Kepler-53,1.3058381444204339,1.1303368829119536,272.81369856116675,0.6081232394377858,384.4842340270138,1
Kepler-54,1.5154997612479755,0.7248474230772899,220.70645382633927,1.8674682879184044,263.03046802911433,0
Kepler-55,1.4656400595580994,0.6641883160309743,247.0371070139251,0.5716139530866036,385.6361771325451,1
Kepler-56,0.5803912383886807,0.9872229645042774,264.18895632276707,0.7222266102565666,511.21959387176366,0
Kepler-57,0.8453938120743927,1.5863645096296823,331.71945903563636,1.1021945158014883,409.86357645145273,0
Kepler-58,1.165631715701782,1.2718000772972162,301.12806645009624,0.3989252369619556,461.1987189071841,1
Kepler-59,1.4877725635611796,0.814692833956947,297.6794955683772,0.8021596441218681,341.29880299873724,1
Kepler-60,0.760412881077355,1.3858493553241724,330.5448981083986,1.1587266306250876,439.99002394237107,0
Kepler-61,0.9071705116680915,-0.42427131031503773,281.13141058003015,0.8335697978087444,392.9267838216526,1
Kepler-62,0.4468325129969859,1.5743828501860517,307.5232424964445,0.9533065705500259,269.9089270312768,0
Kepler-63,0.4018966879596646,0.13014311061095019,282.8389123533752,0.7353339437758146,396.85210047988744,0
Kepler-64,1.406262911197099,0.8187795292984339,301.2681174699814,0.24276484540961651,265.83033365596896,1
Kepler-65,1.6781200142854114,0.44016505268692807,258.8620671194209,1.1607966056696193,301.7119725115208,0
Kepler-66,0.963994939209833,0.3526592621395471,166.05914208617855,1.8774665358236207,383.9328307292374,0
Kepler-67,1.501766448946012,1.5804133936892597,281.28604189068477,1.0092008153917191,394.7244273380124,0
Kepler-68,1.180818012523817,0.7661493993440543,359.137406804997,1.1126320586237748,246.07675349228708,0
Kepler-69,0.6774401226974378,1.173251940865358,334.31077011207964,1.3463613775584298,470.3985771182876,0
Kepler-70,1.180697802754207,0.976539710560408,336.2698742295585,0.3653347517266504,422.20062783004727,0
Kepler-71,1.7690182832329846,1.2385204136115608,349.8065360903109,1.851257329064803,294.5271564389116,0
Kepler-72,0.9820869804450242,1.0384109455301276,292.43287954807187,1.101164398211401,211.24152035508246,1
Kepler-73,1.782321827907003,0.3585038879057152,297.86578537027975,1.8159284495445545,350.5095420918569,0
Kepler-74,-0.3098725520448722,1.49813340972357,257.1174052282825,0.6334835022380053,320.405628613884,0
Kepler-75,1.410951252187612,0.7531217084193438,272.1963571986475,1.9090309612789125,376.3140457053023,1
Kepler-76,1.0435235341190856,0.22170905067012447,318.7885574885571,1.3875777470173916,328.68833388444335,1
Kepler-77,0.8504963247670663,0.7859424195170437,348.1942218584408,1.2765200429261792,164.25431392549902,0
Kepler-78,1.0458803882677512,1.7503798953171554,281.02768621595004,1.117012227176574,326.16530616988416,1
Kepler-79,0.0062155426995536,1.4251108710567464,265.4905367574294,0.8757356909627754,334.4380888931687,0
Kepler-80,0.890164056081244,0.8256739327960704,288.0263979428299,1.6002658292369363,428.3661024774059,1
Kepler-81,1.1785562857558731,0.8253711478407856,318.0603374464557,1.0701799349240235,295.18003253889503,1
Kepler-82,1.7389470223707582,0.8391824743913087,215.80725919332292,0.016465148206423863,532.8674673372566,0
Kepler-83,0.7408648908631763,2.0383739917804204,173.1909523431381,0.4414067691464988,173.83594493482428,0
Kepler-84,0.5957531985534061,1.1909677261157767,260.47315752542085,0.9070771239036264,496.11674978026247,0
Kepler-85,0.7491214782077318,1.2150208235955349,226.96437870429207,1.1549994915827775,342.56810291218954,0
Kepler-86,1.457701058851037,1.515141727015921,262.5929901176345,0.9717057555500521,450.95848723435563,1
Kepler-87,1.1643755548298422,1.1193945795132567,280.61098405912645,1.6094853948968315,372.9801484058733,1
Kepler-88,0.7351198981164806,0.8704789270896485,265.3375795488493,0.024449067980687578,478.95555360254696,0
Kepler-89,1.256633716556678,0.9018250754575109,360.62337672353726,1.07179396825258,326.2638035447189,0
Kepler-90,1.0485387746740202,0.964199370292968,304.337238230116,0.09101038730642264,255.13795748221878,1
Kepler-91,1.4843224952664447,0.9813888817450792,303.0237179805414,1.379856147742084,507.05042872710635,1
Kepler-92,0.6489734530613238,1.3638147718184899,319.1103572021701,0.9527706427789986,353.65193541178587,0
Kepler-93,0.8361689267011159,1.0259729429036497,231.05834411096154,1.209804986012059,387.15584736242107,1
Kepler-94,0.8039459234339212,1.3663200386077896,339.95558937101345,0.5680585197051169,488.4751914044795,0
Kepler-95,0.2682425259339407,0.9596417099457089,284.211785673227,1.6397324658288754,261.8044757905565,0
Kepler-96,1.148060138532288,1.0393175951580453,321.5240308620606,1.5208623320294257,424.54908976392574,0
Kepler-97,1.1305276360899446,0.0008996577339461798,234.40713834799223,1.2917721515059437,306.01052435371093,1
Kepler-98,1.0025567283212304,1.4581638373512407,210.3120616991968,0.9352413765682797,351.78306443556284,1
Kepler-99,0.8827064333124266,1.1732442379489965,328.8944829012514,1.289928642647566,372.22789653842887,0
Kepler-100,0.2923146289747929,1.4990050549298262,306.82047630487585,0.6465537160063255,214.9778138553064,0
Kepler-101,0.7896773386173205,-0.44812768909684464,242.89742228212447,1.427777829510356,287.1162957179565,0
Kepler-102,0.8286427417366152,2.044187352390364,244.51684593626527,1.8247404471619606,500.10728924131394,1
Kepler-103,0.5988613653891905,0.9302051859224131,344.2717392207385,1.535305279989593,453.61911885847957,0
Kepler-104,0.9193571441669954,1.5540914083687583,228.52940535663362,0.6351987650962952,358.7360422672765,1
Kepler-105,1.2020254284072691,0.48004703643723456,370.1336476627982,1.1807086586365514,389.3123458512893,0
Kepler-106,1.9430929506052652,1.3063869525312848,242.96896326760657,0.3534292281206761,335.5757494363542,0
Kepler-107,1.0872889064159195,0.47329221841317193,319.91959628041917,1.286195155587838,500.65833858279825,1
Kepler-108,1.1287751953613823,0.6881155196520974,271.5690762125508,1.2253017064312695,344.9647422205836,1
Kepler-109,0.9627770421169164,1.957015676933393,318.1593715541172,0.06509183023391796,388.1842092134848,1
Kepler-110,0.040614392350479256,0.9046587996183267,260.79429989429036,0.4191080780438181,479.60301441420654,0
Kepler-111,0.9867430622753915,1.1087164365898614,279.8603546963853,0.8584305516281164,287.26285151540935,1
Kepler-112,1.0301151049705133,1.435033865344377,290.04595876978607,0.8495701264295868,520.8789184496894,1
Kepler-113,2.231621056242643,1.2478409439863023,237.89062721092637,0.39526153229059735,211.95385902566233,0
Kepler-114,0.9038195176094388,1.0752094525717881,325.0412172710063,1.194489364676092,527.9642131112798,0
Kepler-115,1.1507736711668062,1.1824805012331128,262.33932167642075,1.125736804470256,327.73244160480255,1
Kepler-116,0.9826441151473784,2.2017077926191373,276.57000423299905,0.9028654340107404,340.7301252174718,1
Kepler-117,0.415660981190234,0.9711906014832073,238.28253126957438,0.6221042499208185,175.9989828817057,0
Kepler-118,1.5714114072575103,1.1005495233574838,159.88331706023448,1.5243535632082819,319.5205282622307,0
Kepler-119,1.3759665163433872,1.5253271980038061,278.44861186999157,1.8277035565441477,261.0193468973116,1
Kepler-120,1.3955159735215235,1.552762966478992,408.6307710806458,0.7582192580767315,304.23536546265274,0
Kepler-121,0.5453062726026305,1.59351515278019,327.23021439490117,0.6939165414225896,351.26890342111204,0
Kepler-122,1.7013971554680496,1.3193651110145923,287.03698101328024,1.2456038327059982,460.77916144729056,0
Kepler-123,0.29907446860385956,0.4284975436347582,274.8554585395866,0.8209853101265069,385.7603351400626,0
Kepler-124,1.2934285469001352,1.816715766150548,289.1232946406023,0.9303013996683829,395.76766534011136,1
Kepler-125,2.095227812904989,0.426827303490656,315.3559557587605,1.3698265758623358,255.44806111544375,0
Kepler-126,0.5047318374346559,1.1513177326195165,228.95935923455775,0.0453219562463536,276.924591039727,0
Kepler-127,0.716851135198614,0.6228620749903211,343.7160847334436,1.6591511624263346,544.8725018351312,0
Kepler-128,1.0498256825438206,0.9679308267035037,323.7690657720622,1.0363402621646707,291.47989652367534,0
Kepler-129,0.7482621729419003,1.1643812051517402,323.9092862853967,0.7942534277189099,530.6208252057296,0
Kepler-130,0.22466828446693365,1.1606786077251365,309.92378694048637,0.9553829228892755,340.69388011191336,0
Kepler-131,1.0342814874030137,1.2109603771176425,288.9808328846995,0.9812146775102594,365.2287936143504,1
Kepler-132,0.46884814313694756,1.8068556345293234,321.643061798341,0.1343993482775373,472.036516022993,0
Kepler-133,1.2367962153175909,1.22676715075699,317.5907066870689,1.747469113726618,492.18924219386565,1
Kepler-134,0.5402878828830984,0.8779216823546756,270.2979644529488,1.0206628161353093,353.91874397209125,0
Kepler-135,1.7749672025087697,1.4820435841441786,259.31991135515494,1.2215010652236875,326.1756946478461,0
Kepler-136,0.6083733538318814,1.5947352444623202,293.09281476309934,1.4757748852870214,359.4079551477787,0
Kepler-137,0.8389692418971622,0.38619609243150377,365.4510075747594,0.4894187712198499,398.79575282321184,0
Kepler-138,1.406758608684835,1.298700034924929,226.04464621730494,1.2367359495176142,454.13036868697554,1
Kepler-139,0.3845678417830224,1.350586371155449,214.623736712378,0.8661794545506032,365.42298589941515,0
Kepler-140,1.1137299673020646,0.851218248320004,296.2380420618258,1.423385387608247,426.88862980231534,1
Kepler-141,1.6535713771412142,1.6878534066558097,290.5443850928009,-0.06361371017574768,528.8359732270941,0
Kepler-142,0.19625838271938623,0.9249722064837367,296.6670832185204,0.9504528498793655,403.13096122647846,0
Kepler-143,1.092316929266152,1.0627882267357711,300.19765989542503,0.6985896721080191,396.16528560047783,1
Kepler-144,1.1299413971242118,0.9134640878580652,276.83988726825976,1.2161314753170778,213.1089174909932,1
Kepler-145,1.3909114358886552,1.0077895237907337,362.4931719301041,1.235022093684101,101.92698631709368,0
Kepler-146,0.381524644560959,0.4518624565523991,207.95480107617422,0.646187052588987,403.83757292301686,0
Kepler-147,0.33977169345786185,0.2799745587028528,246.5751487609877,0.6439130679119782,355.51757687191275,0
Kepler-148,1.2609707828084489,1.797252531612486,282.8372619925476,0.9446673157213352,313.5217325085258,1
Kepler-149,1.1484923366165931,0.5765193258408361,205.84055944229164,0.5516788863423959,389.35302041863446,1
Kepler-150,1.1252464251729384,0.5043038252718464,279.20727977839647,1.4209918477260635,358.9596270803092,1
Kepler-151,1.173224104748488,-0.0766950568018574,371.0735082864009,0.815396399776277,477.77802506338986,0
Kepler-152,0.6599876392107547,0.6805191261552489,289.0443244147981,-0.4534941096608207,373.6110868258978,0
Kepler-153,1.1161268485805018,0.33845510329625084,299.5350452859342,0.8125889716890969,290.3076714929832,1
Kepler-154,1.1465362366493406,1.8210075800681844,224.991761741371,0.48072808957801383,464.0166238959289,1
Kepler-155,0.642824290986816,1.504908544671317,257.1819295980261,0.18436209226952727,343.28689250537974,0
Kepler-156,1.9328872555723784,0.6559248274111381,269.24018098380316,0.38128668088871376,417.6536683672307,0
Kepler-157,1.2369164604558938,2.1262179026721544,272.1142451621883,1.054704235916485,317.25892938071996,1
Kepler-158,0.4043482513986757,1.4908827434957972,352.08218975018843,1.6643204141241155,300.01731145025633,0
Kepler-159,1.3282768043169149,0.8375843082456887,315.88455303625625,1.15659223693249,373.41682301856963,1
Kepler-160,0.5126591648863392,-0.24970285743678655,232.4271021531484,0.6967483058921302,366.2828643543685,0
Kepler-161,1.393542301871226,2.145471286295371,300.32523892160026,1.2279520975853513,412.9827035366833,1
Kepler-162,1.579297789503702,0.305213766618202,312.91108742483925,0.7704548448905041,338.1354246690257,0
Kepler-163,0.5896588408241448,0.1773006265215541,345.0074519260633,0.6526998154184277,181.36402162296028,0
Kepler-164,1.4816880646221608,1.5112852160048202,367.02703432841867,0.4228186658835078,321.72261164116117,0
Kepler-165,1.2063904634682492,2.2198762031696364,237.24529040860656,0.12408559662414043,444.3818467143816,1
Kepler-166,1.411030079997245,1.692136409255259,247.4571244394831,0.8050381467202774,335.2623920756894,1
Kepler-167,1.9483964913269736,1.28195456002618,225.1211070542692,1.079026744960066,340.3616597485452,0
Kepler-168,0.8773059419985647,1.297377170832643,276.2990070446509,0.9516881649925552,463.6376505905937,1
Kepler-169,0.6231319178212552,1.426707779390154,311.31791872231673,0.7920165360263207,293.80267727410774,0
Kepler-170,0.5552427851872384,1.3794642948933826,337.3667258294551,0.5271269696516094,210.71967817571004,0
Kepler-171,0.5920948575172809,1.140595711984688,284.20244881787386,1.3041230958424843,348.93688804745057,0
Kepler-172,0.9614491452929479,1.052100551975938,272.0076238372578,0.3414340400267075,316.5826048751263,1
Kepler-173,1.170575987408322,0.9687034360502388,295.587899612437,1.3880139569217378,268.3753680246746,1
Kepler-174,1.1383453996650095,0.6230177055666619,246.24285491849884,0.4988914905366376,347.46215441013095,1
Kepler-175,1.4135916245180118,0.859662461566613,392.47693608473867,0.6237823813234825,414.15056472467836,0
Kepler-176,1.0065009459389536,0.15352159290230727,207.61694864409708,0.2666074046921615,364.0711438432184,1
Kepler-177,1.7267670385786584,0.9508301866026251,297.23702894478623,0.7492989265571817,395.6981072686238,0
Kepler-178,0.867671583381022,0.5057044464245413,389.18031096148195,1.4876562292389894,546.3407698515423,0
Kepler-179,2.3600845832948094,0.44820534139211454,288.3399922279999,1.2578140442219783,330.7121138442436,0
Kepler-180,1.312833673882503,1.0899470755767393,278.49804824992526,1.4892110560140175,392.83486346446693,1
Kepler-181,0.5714212217918587,1.6960011431722997,270.1277288594786,1.261071272966968,314.07866374008654,0
Kepler-182,0.46455375096944385,1.4591583030011566,278.9804159118796,0.4481650857348154,280.3640280113027,0
Kepler-183,1.2412362076215926,0.2147496981884115,356.6424237338265,0.8346053878362213,306.509234658223,0
Kepler-184,0.8882686073370746,0.5051859317148313,177.40690443352466,0.6099004354412687,317.12414284783114,0
Kepler-185,1.357000247046046,1.470385593994108,364.6716850648163,1.6652874520195202,400.94757975471254,0
Kepler-186,1.2366188122867725,0.5087563032308452,216.80214237749274,0.4016056767868442,599.9075786700757,1
Kepler-187,0.9635855436715636,0.8876834250014877,274.66738353827924,1.4468488446945553,293.39565637241594,1
Kepler-188,0.5766031409657975,1.275026049512276,266.5377789850669,1.4464769350543847,323.33746943845375,0
Kepler-189,0.24257638765706768,0.5158277725681824,317.427663488536,1.9148101008580436,358.6876986888752,0
Kepler-190,0.7767425239664895,1.05268775307298,208.09378240581262,0.7951567036852514,404.5798848709747,0
Kepler-191,1.4281993971617362,0.3329872525408978,311.10863330409717,1.356161079790081,391.3550811954785,1
Kepler-192,1.1070468720651019,0.6993161780243932,389.21548116434263,2.1408259182694214,493.4095793948117,0
Kepler-193,0.377130610644006,1.1598909670712685,219.84129977035948,0.6911791615331517,122.36079294647917,0
Kepler-194,1.086590462925591,0.20350313323416536,297.48530838051977,0.23247987623382016,126.30701298043272,1
Kepler-195,1.1926586898644185,1.2202373689801995,254.90089111016954,0.05999498304611817,315.4121827989851,1
Kepler-196,0.5580712818994336,0.9901811005366594,309.2943603096518,1.3563560144306657,474.73001875437086,0
Kepler-197,1.076862552972764,1.2762449772085738,288.9573888707876,0.0584248959707081,208.43519683944038,1
Kepler-198,1.029104359223,1.1119570670323307,255.92565454778452,0.8138404735310386,64.23676603062427,1
Kepler-199,0.42851485108468845,1.682070214986922,312.3936142435537,1.2186565935194804,422.11794062192087,0
Kepler-200,1.1788936801741416,1.0626122513239535,378.2174054893371,1.092587768414957,389.36572237027144,0
Kepler-201,1.2803922631841171,0.7852972294373735,278.4548104136351,1.2127224320920862,255.97915932005702,1
Kepler-202,1.5415256215876385,1.061148751516142,323.9878971074091,1.111144927900427,266.446039927907,0
Kepler-203,1.5269010260174514,1.271649014518194,223.3363521064418,1.6394329066566966,268.02562803653257,0
Kepler-204,0.3111653160214545,1.0244300351628521,240.17818115909955,0.5238418096306015,376.053531747394,0
Kepler-205,0.5310874800424386,1.020295845601941,311.62031389401886,0.6615024307707343,302.3684723816993,0
Kepler-206,1.2575176336043299,0.6490041560966223,362.20580142679825,0.613670277364588,414.40639189755194,0
Kepler-207,1.2568929754561045,0.6685495412245259,305.780667439283,1.415095905931305,79.53733370956087,1
Kepler-208,1.257523843153024,0.29869736410015324,272.34709847384227,1.4501992941975317,279.3148134872201,1
Kepler-209,2.9263657453273604,1.8747883715934697,287.9645702711677,1.225612659659254,252.39460390889496,0
Kepler-210,1.2854452553465836,0.37806838230435746,225.47961330151412,1.5917468334449638,339.36593216275077,1
Kepler-211,1.5677828200902995,0.6535474011020463,318.2257663177683,0.41097956631180965,311.1952241509862,0
Kepler-212,1.4770008817466012,0.6407963672154013,332.1166531161705,1.8336120557755686,444.7843779895767,0
Kepler-213,1.325695625652899,1.4474621884722207,265.395483358346,1.761619310856129,179.06632283399426,1
Kepler-214,0.8423653776798272,0.8525251608539861,264.49789261202494,1.3678109986228733,369.5491476330752,1
Kepler-215,1.3794846102466338,1.623871036336867,301.2939114826024,1.89089945438553,420.83364232117054,1
Kepler-216,0.6135873927312141,0.6632546878780657,266.16401319797023,0.1716883961611131,550.6647436561955,0
Kepler-217,0.8815906966299956,1.139497081111901,284.69336926870886,0.7377759318686741,316.82340289065246,1
Kepler-218,0.7573182260854483,0.5823264733701213,392.98608945832575,0.6323482696590239,397.4458604352517,0
Kepler-219,1.0409370696931612,2.072574563886694,275.6487149627002,1.3607396618786716,184.6137207437635,1
Kepler-220,2.1573292833367543,0.4062007904852436,270.08299239893887,0.4749296301989272,125.80437956869761,0
Kepler-221,0.06636740370412597,1.1549103551135138,255.62290971824206,1.3787475746687428,449.47743757817,0
Kepler-222,1.3431300951872567,1.3168884404660492,325.20959857499685,1.6852680719983568,364.44397063519295,0
Kepler-223,0.19364206440517417,1.2068995487257492,278.93879133909485,1.3476014500419997,482.8512689798423,0
Kepler-224,0.7640340671052832,0.9073561705611458,255.5313480839287,1.1418755118307506,227.65971110302507,0
Kepler-225,1.544475298483683,0.9350896501332869,354.06520161365063,0.5060633295496254,416.99021395287525,0
Kepler-226,1.0321400095477313,1.0219057359895547,358.9801502256819,0.5765745169373178,551.8817840543853,0
Kepler-227,0.46112761103534694,0.9264989991857557,257.97882171306475,1.6248094526483334,406.9705608357266,0
Kepler-228,0.6423481453700159,1.4819395583974548,194.6730024319692,1.3896745019526662,392.65815055910485,0
Kepler-229,1.339798874467338,2.1052615007956756,338.37568449184613,0.9804902403112279,365.85560808243497,0
Kepler-230,0.6348166841414317,0.7212541074960832,253.7685087119998,0.7910452271170547,207.91185428740877,0
Kepler-231,1.1082292947909875,0.3150985102104611,327.53127995813844,-0.012903936555688444,500.55729357103485,0
Kepler-232,1.022785919951907,0.9558589758243726,189.4948091144082,0.4645737906577806,303.91423601949344,0
Kepler-233,0.6741998261970914,2.289854668827159,332.6298669149655,1.9557095435698617,415.4483256383017,0
Kepler-234,2.0719720446626626,0.5981627160151346,227.44140353596094,0.3597722144987666,208.69656934287465,0
Kepler-235,1.3169595111590056,1.8195584027220337,324.5382059533262,1.0947399106105404,247.05403354922197,0
Kepler-236,-0.012571293328803579,1.8388504070382203,288.7136533918217,1.5037219865975993,508.5087399222235,0
Kepler-237,1.0932271573847139,0.7232058791460028,240.30302903016775,0.37253866599885377,330.2697711042157,1
Kepler-238,0.669106767615806,1.2844915395926377,267.64818435366095,1.0923552373905416,510.32754760425445,0
Kepler-239,1.426216667398112,1.814198311564269,322.31592284783505,1.4689577687553275,357.17693409414824,0
Kepler-240,0.6037396307836497,0.8104361295062564,293.2947226557617,1.0062496609536251,180.81022270421425,0
Kepler-241,0.9426317792665505,0.8982098199488191,317.2206490236242,2.434201527833384,454.20675997317204,1
Kepler-242,1.2524936394902286,0.7091595430256781,386.82202922577426,0.16570037056090237,306.01076822443923,0
Kepler-243,1.4328775970850607,0.49262163465356656,209.78791941444743,1.5293642649419394,434.8688813517043,1
Kepler-244,0.3998517964721119,0.6753612274669964,368.86062874843117,0.9135991313017678,367.5210867540082,0
Kepler-245,0.8327493820795258,0.38802986661887173,293.21779687616066,1.3859600774183376,210.68817720571298,1
Kepler-246,0.762527344419522,1.017041734129613,243.0607975838436,1.2206535758496229,381.4294765370569,0
Kepler-247,0.673335383713144,0.6150133844706791,221.48431871305053,0.6334219014450018,584.6223142152799,0
Kepler-248,1.8827271201405484,1.116892955895374,278.54398046114835,1.11449819622967,414.29864585144594,0
Kepler-249,1.2024908554804778,0.22205217689818635,334.082505596223,0.07104927430085639,359.2482246994537,0
Kepler-250,0.3695580228324774,1.1654401161072285,281.6225439811233,1.3016237502856969,472.53434019568977,0
Kepler-251,1.458930973527388,1.4167644808044624,363.5577465123674,1.1490792329952628,386.06684652031106,0
Kepler-252,2.0610780985063166,0.0031321787142722934,215.44121549742204,1.3193300843215512,385.95342302627944,0
Kepler-253,1.5162326302755735,1.187028284923786,287.39555260769725,1.5290591625435752,255.83748278408973,0
Kepler-254,0.2403150170229933,1.6138344962366462,225.38032777934404,1.1838099201048555,388.38480257895986,0
Kepler-255,0.7578829635668743,0.3951794906543973,306.1815941312484,1.0740447098991381,468.5443416416945,0
Kepler-256,1.6334555745933113,1.8362861934188517,332.344369504865,0.5594658316693539,281.39378478999754,0
Kepler-257,0.6461652671906096,1.2095095046830227,266.9619103159473,0.6438896181754745,507.44958212469476,0
Kepler-258,1.221909714073114,0.6474940721207956,157.7893071686433,1.5933673100886656,355.8293975854874,0
Kepler-259,1.3873170267146684,0.972115461171147,297.94740733982474,1.7181677028529894,276.22304884614596,1
Kepler-260,0.5365347642109586,1.2791634562608611,309.8369275866755,0.880944781843973,464.7632076920245,0
Kepler-261,0.9702373219691,1.0380026957062058,308.2147377480849,1.023001373626637,336.3205764261731,1
Kepler-262,-0.6206336700345363,1.2693779962231846,349.7891095911077,0.547692812503117,440.9514887486108,0
Kepler-263,0.4878061793328551,0.5396632034603168,234.44731601754756,1.5863784226337225,335.82413677414627,0
Kepler-264,0.8737159243034198,1.0846804120180389,322.0108052725225,1.3327084118458894,359.01738564700963,0
Kepler-265,0.37610840901757525,0.2931427515475099,347.6253756238988,1.9706087182318746,414.35602043342914,0
Kepler-266,1.8162056519658176,0.9443869693256498,199.07062079967415,0.5608384614101305,394.0897057590006,0
Kepler-267,0.28492931101968366,0.5480461792676051,303.98259129594885,0.8109960504908914,165.44682195482613,0
Kepler-268,0.7799777566515081,0.6322350287051167,262.7910084496164,1.1157229612627861,252.87562599056082,0
Kepler-269,1.0653702886430456,1.6180465876052188,283.9238663449177,1.3232447688628852,457.94099847908154,1
Kepler-270,1.7206366445330579,1.5456550602971344,305.38382417691685,0.8921661812261839,351.7863411098453,0
